ID,WASTETYPE,MODIFYFLAG,MULTIPROVINCE,MEDIATYPE,MEDIANO,EXITFEETYPE,TOLLPROVINCEID,OBUSIGN,IDENTIFICATION,ETCCARDTYPE,CARDNET,CARDID,EXTIME,VLP,VLPC,IDENTIFYVLP,IDENTIFYVLPC,VEHICLESIGNID,VEHICLETYPE,VEHICLECLASS,DESCRIPTION,LANESPINFO,SPINFO,SPECIALTYPE,ENTOLLSTATIONNAME,ENTOLLSTATION,ENTOLLLANE,ENTOLLSTATIONID,ENTOLLLANEID,ENTOLLSTATIONHEX,ENTOLLLANEHEX,ENVLP,ENVLPC,ENTIME,ENWEIGHT,ENAXLECOUNT,EXTOLLSTATIONNAME,EXTOLLSTATION,EXTOLLLANE,EXTOLLSTATIONID,EXTOLLLANEID,EXTOLLSTATIONHEX,EXTOLLLANEHEX,EXWEIGHT,AXLECOUNT,CARDCOSTFEE,UNPAYFEE,UNPAYFLAG,UNPAYCARDCOST,TICKETFEE,UNIFIEDFEE,TRANSCODE,SHIFT,OPERID,OPERNAME,LANEAPPVER,ELECTRICALPERCENTAGE,PARAVER,CHECKSIGN,LANETYPE,OPEN,BL_SUBCENTER,BL_CENTER,LDATE,BATCHNUM,PAKAGEID,PAKAGETIME,CHARGEBATCH,PAYCARDTRANSN,PAYORDERNUM,PAYCODE,VERIFYPASSTIME,PASSID,VEHICLESIGN,PAYFEE,FEE,DISCOUNTFEE,NOCARDCOUNT,FEEMILEAGE,SHORTFEE,SHORTFEEMILEAGE,FEERATE,SPCRATEVERSION,CARDTOTALAMOUNT,OBUTOTALAMOUNT,OBUTOTALDISCOUNTAMOUNT,OBUPROVINCEFEE,TOTALCOUNT,PROVTRANSCOUNT,PROVINCECOUNT,DISCOUNTTYPE,PROVINCEDISCOUNTFEE,ORIGINFEE,ROADTYPE,PAYTYPE,SIGNSTATUS,GENTIME,STATIONRECEIVETIME,RECEIVETIME,BATCHFILENAME,STATUS,PROTIME,RESPONSECODE,RESPONSEINFO,NATIONRECEIVETIME,SPLITCHECKDATE,SPLITCHECKSTATUS,SPLITCHECKTIME,SPLITINFEE,SPLITCROSSFEE,NATIONSPLITTIME,NATIONSPLITTYPE,SPLITFLAG,PROSPLITTIME,PROSPLITTYPE,SPLITOWNERCOUNT,SPLITOWNERGROUP,SPLITOWNERFEEGROUP,SPLITOWNERPAYFEEGROUP,SPLITOWNERDISFEEGROUP,SPLITCHECKFLAG,SPLITCNT,SPLITFEE,REALSPLITCNT,SPLITREMARK,CLEARDATE,CLEARFLAG,CLEARREMARK,SPARE1,SPARE2,SPARE3,CHARGERESULT,ISSUECHARGETIME,SPLITOWNERGROUP1,SPLITOWNERGROUP2,ORIGINALFLAG,VACCINEFLAG,APPOINTID
G002037006003020102502023112100032331,1,1,1,2,1401020700785409,3,370201,,2,,,0,2023-11-21 00:03:16,鄂FL12Q8,0,鄂FL12Q8,0.0,,11,0,0,0100000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000010000000000010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,湖北南营站,994201,3,G4213420030030,G42134200300304010020,42002EFD,42002EFD03,鄂FL12Q8,0,2023-11-20 15:51:40,2050,2,山东章丘站,40103,27,G0020370060030,G00203700600302010250,37010813,370108131B,2200,2,0,0,0,0,0.0,0.0,201,26,40102099,蒋建胜,3.5.1.4,100.0,023719102400101372311130011337210114001183719040100083372308290017837230607001893723111700170372311210016637231120096863723112009667372311200969237221226001903720231102080372308280017737230220001843720231103001,0.0,3.0,0.0,401.0,4.0,2023-11-20 00:00:00,G0020370060030201025020231121000107040102099,,,,0.0,0401032717004962022708408546,,2023-11-21 00:08:46,020000140102070078540920231120155140,0xff,45100.0,45100.0,0.0,-1.0,873333.0,39500.0,854031.0,1.14,23060701.0,-1.0,,,10581.0,-1.0,1.0,3.0,,,,1.0,3.0,1.0,2023-11-21 00:08:46,2023-11-21 00:08:45,2023-11-21 00:08:45,TRANSACTION_EXOTU_REQ_370201_20231121000847803.json,1.0,2023-11-21 00:08:47,200.0,成功！,2023-11-21 00:08:47,2023-11-22 00:00:00,1.0,2023-11-22 09:00:35,10600.0,34500.0,2023-11-22 00:00:00,2.0,1.0,2023-11-24 00:06:17,2.0,37.0,S002837001000320|S002837001000420|G032137004001320|G032137004001420|G032137004001520|G032137004001620|G032137004001720|S000137002001420|S000137002001520|S000137002001620|S000137002001720|S000137002001820|S000137002001920|S000137002003020|S000137002002920|S000137001001320|S000137001001720|S000137001001820|S000137001000620|S000137001000720|S000137001000820|G000237008001010|G000237008001110|G000237008001210|G000237008001310|G000237008001410|G000237008001510|G000237007000210|G000237008001610|G000237008000210|G000237008001810|G002037006003120|G002037006003220|G002037006003120|G002037006003220|G002037006001420|G002037006001720,213|650|370|363|550|141|287|113|179|257|204|435|205|378|210|254|375|251|268|213|150|109|76|349|178|252|113|1415|83|97|265|178|429|178|429|383|0,213|650|370|363|550|141|287|113|179|257|204|435|205|378|210|254|375|251|268|213|150|109|76|349|178|252|113|1415|83|97|265|178|429|178|429|383|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1.0,1.0,10600.0,1.0,拆分成功,2023-11-24 00:00:00,1.0,清分完成,,,,1.0,2023-11-21 00:08:46,,,1.0,0.0,
S001237002005020200402023112100032696,1,1,1,2,3301017200404993,5,370201,,2,,,0,2023-11-21 00:03:18,京AXZ510,1,京AXZ510,1.0,S001237002005020200402023112100030173,4,0,0,0100000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,北京青云店站,991101,10,G0003110010010,G00031100100101210100,11011001,110110010A,京AXZ510,1,2023-11-20 20:25:50,13900,4,山东德州北站,230205,73,S0012370020050,S00123700200502020040,37012E25,37012E2549,0,2,0,0,0,0,0.0,0.0,201,34,230207070,王晶,3.5.1.2,80.0,023719102400101372311130011337210114001183719040100083372308290017837230607001893723111700170372311210016637231120096863723112009667372311200969237221226001903720231102080372308280017737230829001843720231103001,0.0,3.0,0.0,2302.0,23.0,2023-11-20 00:00:00,S0012370020050202004020231120200603230207070,,,,0.0,03314520231121000307254660,,2023-11-21 00:04:30,020000330101720040499320231120202550,0xff,38400.0,38400.0,0.0,-1.0,277294.0,38400.0,276115.0,1.0,23060701.0,-1.0,,,0.0,-1.0,1.0,3.0,,,,1.0,3.0,1.0,2023-11-21 00:04:30,2023-11-21 00:04:28,2023-11-21 00:04:29,TRANSACTION_EXOTU_REQ_370201_20231121000431612.json,1.0,2023-11-21 00:04:31,200.0,成功！,2023-11-21 00:04:31,2023-11-22 00:00:00,1.0,2023-11-22 09:00:35,500.0,37900.0,2023-11-22 00:00:00,2.0,1.0,2023-11-21 00:12:10,2.0,3.0,G000337001000110|S001237002000710|S001237002002320,221|279|0,221|279|0,0|0|0,1.0,1.0,500.0,1.0,拆分成功,2023-11-21 00:00:00,1.0,清分完成,,,,1.0,2023-11-21 00:04:30,,,1.0,0.0,
G151137003003020100402023112100033316,1,1,1,2,5101016800338034,3,370201,,2,,,0,2023-11-21 00:03:19,京JH7386,7,默A00000,9.0,,1,0,0,1100000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,北京常屯站,991101,66,G4501110010080,G45011100100801310020,11010210,1101021042,京JH7386,7,2023-11-20 18:51:09,1600,2,山东曲阜南站,80303,24,G1511370030030,G15113700300302010040,37011033,3701103318,1300,2,0,0,0,0,0.0,0.0,201,16,80303015,乔勇,3.5.1.2,40.0,023719102400101372311130011337210114001183719040100083372308290017837230607001893723111700170372311210016637231120096863723112009667372311200969237221226001903720231102080372308280017737230829001843720231103001,0.0,3.0,0.0,803.0,8.0,2023-11-20 00:00:00,G1511370030030201004020231120192927080303015,,,,0.0,80e9ec979d5647c9957444a2e0204868,,2023-11-21 00:05:43,020000510101680033803420231120185109,0xff,27300.0,27300.0,0.0,-1.0,542839.0,26100.0,567035.0,1.05,23060701.0,-1.0,,,13329.0,-1.0,1.0,4.0,,,,1.0,3.0,1.0,2023-11-21 00:05:43,2023-11-21 00:05:42,2023-11-21 00:05:43,TRANSACTION_EXOTU_REQ_370201_20231121000544174.json,1.0,2023-11-21 00:05:44,200.0,成功！,2023-11-21 00:05:44,2023-11-22 00:00:00,1.0,2023-11-22 09:00:35,13300.0,14000.0,2023-11-22 00:00:00,2.0,1.0,2023-11-21 00:16:08,2.0,35.0,G000337001000110|G000337001000210|G000337001000310|G000337001002110|G000337001002210|G000337001000510|G000337001000610|G000337005002210|G000337005002410|G000337005001910|G000337005002010|G000337005000310|G000337005000410|G000337005000510|G000337005000610|G000337006000110|G000337004000410|G000337004000510|G000337004000610|G000337009000110|G000337009001110|G000337009001310|G000337009000510|G000337007000910|G000337007001210|G000337007000210|G000337002000110|G000337002000210|G000337002001110|G000337002001310|G000337003000110|G000337003000210|G000337003000310|G151137003000510|G151137003002720,119|403|258|367|641|615|321|308|367|315|448|147|368|32|32|1497|212|89|286|150|1103|169|682|77|279|218|737|764|427|156|350|775|344|244|0,119|403|258|367|641|615|321|308|367|315|448|147|368|32|32|1497|212|89|286|150|1103|169|682|77|279|218|737|764|427|156|350|775|344|244|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1.0,1.0,13300.0,1.0,拆分成功,2023-11-21 00:00:00,1.0,清分完成,,,,1.0,2023-11-21 00:05:43,,,1.0,0.0,
G000237006002020100302023112100033305,1,1,1,2,4401016102192623,3,370201,,2,,,0,2023-11-21 00:03:28,苏CT282K,0,苏CT282K,0.0,G000237006002020100302023112100031811,1,0,0,0100000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,上海江桥站,993101,13,G0002310010010,G00023100100104010050,31010B01,31010B010D,苏CT282K,0,2023-11-20 18:59:11,1700,2,山东兰陵站,50302,23,G0002370060020,G00023700600202010030,37010A32,37010A3217,1700,2,0,0,0,0,0.0,0.0,201,12,50302120,宋晓,3.5.1.0,80.0,023719102400101372311130011337210114001183719040100083372308290017837230607001893723111700170372311200966637231120096863723112009667372311200969237221226001903720231102080372308280017737230829001843720231103001,0.0,3.0,0.0,503.0,5.0,2023-11-20 00:00:00,G0002370060020201003020231120230620050302120,,,,0.0,03304920231121000320439013,,2023-11-21 00:04:27,020000440101610219262320231120185911,0xff,30500.0,30500.0,0.0,-1.0,794974.0,30000.0,584772.0,1.02,23060701.0,-1.0,,,2665.0,-1.0,1.0,3.0,,,,1.0,3.0,1.0,2023-11-21 00:04:27,2023-11-21 00:04:24,2023-11-21 00:04:25,TRANSACTION_EXOTU_REQ_370201_20231121000427575.json,1.0,2023-11-21 00:04:27,200.0,成功！,2023-11-21 00:04:27,2023-11-22 00:00:00,1.0,2023-11-22 09:00:35,2700.0,27800.0,2023-11-22 00:00:00,2.0,1.0,2023-11-21 00:11:25,2.0,5.0,G000237006000820|G000237006003420|G000237006003220|G000237006001120|G000237006002220,228|858|368|1246|0,228|858|368|1246|0,0|0|0|0|0,1.0,1.0,2700.0,1.0,拆分成功,2023-11-21 00:00:00,1.0,清分完成,,,,1.0,2023-11-21 00:04:27,,,1.0,0.0,
S003337001001020100302023112100033592,1,1,1,2,1301016100266608,5,370201,,2,,,0,2023-11-21 00:03:29,津A107G7,0,津A107G7,0.0,S003337001001020100302023112100031381,1,0,0,0100000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,静王路收费站,991201,2,S0006120030030,S00061200300301010020,12016D03,12016D0302,津A107G7,0,2023-11-20 18:54:36,1800,2,山东东平南站,290101,23,S0033370010010,S00333700100102010030,37013A11,37013A1117,1800,2,0,0,0,0,0.0,0.0,201,37,290101043,陈乐燕,3.5.1.2,80.0,023719102400101372311130011337210114001183719040100083372308290017837230607001893723111700170372311210016637231120096863723112009667372311200969237221226001903720231102080372308280017737230829001843720231103001,0.0,3.0,0.0,2901.0,29.0,2023-11-20 00:00:00,S0033370010010201003020231120170915290101043,,,,0.0,03294320231121000303540672,,2023-11-21 00:04:25,020000130101610026660820231120185436,0xff,18700.0,18700.0,0.0,-1.0,387241.0,18200.0,407376.0,1.03,23060701.0,-1.0,,,11638.0,-1.0,1.0,3.0,,,,1.0,3.0,1.0,2023-11-21 00:04:25,2023-11-21 00:04:23,2023-11-21 00:04:24,TRANSACTION_EXOTU_REQ_370201_20231121000426640.json,1.0,2023-11-21 00:04:26,200.0,成功！,2023-11-21 00:04:26,2023-11-22 00:00:00,1.0,2023-11-22 09:00:35,11600.0,7100.0,2023-11-22 00:00:00,2.0,1.0,2023-11-21 00:12:18,2.0,29.0,G000337001000110|G000337001000210|G000337001000310|G000337001002110|G000337001002210|G000337001000510|G000337001000610|G000337005002210|G991137001000110|G991137001000410|G991137001000710|G991137001000810|G991137001001110|G991137001001410|G991137001001510|G991137001001810|G991137001002110|G991137001002210|G991137001002310|G991137001002610|G003537001003810|G003537001002410|G003537001002310|G003537001002210|G003537001002110|G003537001002010|G003537001001910|S003337001000110|S003337001001020,119|403|258|367|640|614|321|308|446|262|498|309|495|355|175|512|746|1495|44|140|104|773|474|333|319|470|423|197|0,119|403|258|367|640|614|321|308|446|262|498|309|495|355|175|512|746|1495|44|140|104|773|474|333|319|470|423|197|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1.0,1.0,11600.0,1.0,拆分成功,2023-11-21 00:00:00,1.0,清分完成,,,,1.0,2023-11-21 00:04:25,,,1.0,0.0,
S003337002003020300502023112100035194,1,1,1,2,6102016300120059,3,370201,,2,,,0,2023-11-21 00:03:30,鲁E208HM,0,鲁E208HM,0.0,S003337002003020300502023112100032193,1,0,0,0100000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000010000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,江苏武进站,993201,3,S0039320020010,S00393200200101010030,32011901,3201190103,鲁E208HM,0,2023-11-20 17:55:03,2800,2,山东济宁南站,380103,24,S0033370020030,S00333700200302030050,37014C13,37014C1318,2800,2,0,0,0,0,0.0,0.0,201,12,380103024,聂鹏,3.5.1.2,100.0,023719102400101372311130011337210114001183719040100083372308290017837230607001893723111700170372311200966637231120096863723112009667372311200969237221226001903720231102080372308280017737230829001843720231103001,0.0,3.0,0.0,3801.0,38.0,2023-11-20 00:00:00,S0033370020030203005020231120230756380103024,,,,0.0,923112113004051442213879244,,2023-11-21 00:04:32,020000610201630012005920231120175503,0xff,31400.0,31400.0,0.0,-1.0,784374.0,29400.0,589526.0,1.07,23060701.0,-1.0,,,1652.0,-1.0,1.0,2.0,,,,1.0,3.0,1.0,2023-11-21 00:04:32,2023-11-21 00:04:29,2023-11-21 00:04:30,TRANSACTION_EXOTU_REQ_370201_20231121000433627.json,1.0,2023-11-21 00:04:33,200.0,成功！,2023-11-21 00:04:33,2023-11-22 00:00:00,1.0,2023-11-22 09:00:35,1700.0,29700.0,2023-11-22 00:00:00,2.0,1.0,2023-11-21 00:11:13,2.0,7.0,S003337002001120|S003337002000920|S003337002001320|S003337002003020|S003337002002920|S003337002001520|S003337002002620,0|0|250|361|320|769|0,0|0|250|361|320|769|0,0|0|0|0|0|0|0,1.0,1.0,1700.0,1.0,拆分成功,2023-11-21 00:00:00,1.0,清分完成,,,,1.0,2023-11-21 00:04:32,,,1.0,0.0,
S003337001002020100402023112100033280,1,1,1,2,1401020700189929,3,370201,,1,,,0,2023-11-21 00:03:32,冀AN7677,1,冀AN7677,1.0,,12,21,0,1100000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000001000001000010000000001010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,128,河北南宫西站,991301,3,S0072130030020,S00721300300201020030,13135C02,13135C0203,冀AN7677,1,2023-11-20 19:07:03,17771,2,山东汶上西站,290102,23,S0033370010020,S00333700100202010040,37013A12,37013A1217,17900,2,0,0,0,0,0.0,0.0,201,7,80307032,周海军,3.5.1.2,80.0,023719102400101372311130011337210114001183719040100083372308290017837230607001893723111700170372311210016637231121001863723112009667372311200969237221226001903720231102080372308280017737230829001843720231103001,0.0,3.0,0.0,2901.0,29.0,2023-11-20 00:00:00,S0033370010020201004020231120215920080307032,,,,0.0,,,2023-11-21 00:09:14,020000140102070018992920231120190703,0xff,26100.0,0.0,0.0,-1.0,282067.0,0.0,267963.0,0.0,23060701.0,-1.0,,,19660.0,-1.0,1.0,2.0,1.0,26100.0,26100.0,1.0,1.0,1.0,2023-11-21 00:09:14,2023-11-21 00:09:11,2023-11-21 00:09:12,TRANSACTION_EXOTU_REQ_370201_20231121000916785.json,1.0,2023-11-21 00:09:16,200.0,成功！,2023-11-21 00:09:16,2023-11-22 00:00:00,1.0,2023-11-22 09:00:35,0.0,0.0,2023-11-22 00:00:00,2.0,1.0,2023-11-21 00:16:10,2.0,27.0,G002037007000920|G002037007000620|G002037007001020|G002037007001120|G002037007002020|G002037007001920|G002037007002420|G991137001000810|G991137001001110|G991137001001410|G991137001001510|G991137001001810|G991137001002110|G991137001002210|G991137001002310|G991137001002610|G003537001003810|G003537001002410|G003537001002310|G003537001002210|G003537001002110|G003537001002010|G003537001001910|S003337001000110|S003337001000210|S003337001000310|S003337001001120,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1.0,1.0,0.0,1.0,拆分成功,2023-11-21 00:00:00,1.0,清分完成,,,,1.0,2023-11-21 00:09:14,,,1.0,0.0,
G151137004004020102602023112100034580,1,1,1,2,5001016600129508,3,370201,,2,,,0,2023-11-21 00:03:32,豫GD82J9,0,豫GD82J9,0.0,G151137004004020102602023112100031175,11,0,0,0100000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000010000000000010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5,河南平原新区东站,994101,4,G0004410020030,G00044100200301010040,4101FA07,4101FA0704,豫GD82J9,0,2023-11-20 21:16:54,4720,2,山东菏泽南站,20804,26,G1511370040040,G15113700400402010260,37010484,370104841A,0,2,0,0,0,0,0.0,0.0,201,5,20802040,刘伟,3.5.1.2,100.0,023719102400101372311130011337210114001183719040100083372308290017837230607001893723111700170372311210016637231120096863723112009667372311200969237221226001903720231102080372308280017737230829001843720231103001,0.0,3.0,0.0,208.0,2.0,2023-11-20 00:00:00,G1511370040040201026020231120180751020802040,,,,0.0,0208042617004962234307960530,,2023-11-21 00:04:38,020000500101660012950820231120211654,0xff,8900.0,8900.0,0.0,-1.0,191536.0,8900.0,191536.0,1.0,23060701.0,-1.0,,,1683.0,-1.0,1.0,2.0,,,,1.0,3.0,1.0,2023-11-21 00:04:38,2023-11-21 00:04:35,2023-11-21 00:04:36,TRANSACTION_EXOTU_REQ_370201_20231121000440686.json,1.0,2023-11-21 00:04:40,200.0,成功！,2023-11-21 00:04:40,2023-11-22 00:00:00,1.0,2023-11-22 09:00:35,1700.0,7200.0,2023-11-22 00:00:00,2.0,1.0,2023-11-21 00:11:12,2.0,6.0,G151137004000620|G151137004001820|G151137004001720|G151137004001220|G151137004000820|G151137004001520,597|283|71|404|345|0,597|283|71|404|345|0,0|0|0|0|0|0,1.0,1.0,1700.0,1.0,拆分成功,2023-11-21 00:00:00,1.0,清分完成,,,,1.0,2023-11-21 00:04:38,,,1.0,0.0,
G002237003003020100402023112100034094,1,1,1,2,4201018200052436,3,370201,,2,,,0,2023-11-21 00:03:34,鲁Q121JC,1,鲁Q121JC,1.0,G002237003003020100402023112100030824,15,0,0,0100000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000010000000000010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,河南永城东站,994101,3,S0097410020020,S00974100200201010030,410107D8,410107D803,鲁Q121JC,1,2023-11-20 17:22:40,36560,5,山东沂源东站,180203,24,G0022370030030,G00223700300302010040,37012423,3701242318,36300,5,0,0,0,0,0.0,0.0,201,26,180203054,于小芮,3.5.1.0,18.0,023719102400101372311130011337210114001183719040100083372308290017837230607001893723111700170372311200966637231120096863723112009667372311200969237221226001903720231102080372308280017737230829001843720231103001,0.0,3.0,0.0,1802.0,18.0,2023-11-20 00:00:00,G0022370030030201004020231120230053180203054,,,,0.0,03298320231121000325232787,,2023-11-21 00:04:25,020000420101820005243620231120172240,0xff,93700.0,93700.0,0.0,-1.0,505663.0,85300.0,473641.0,1.1,23060701.0,-1.0,,,63854.0,-1.0,1.0,4.0,,,,1.0,3.0,1.0,2023-11-21 00:04:25,2023-11-21 00:04:23,2023-11-21 00:04:24,TRANSACTION_EXOTU_REQ_370201_20231121000426570.json,1.0,2023-11-21 00:04:26,200.0,成功！,2023-11-21 00:04:26,2023-11-22 00:00:00,1.0,2023-11-22 09:00:35,63900.0,29800.0,2023-11-22 00:00:00,2.0,1.0,2023-11-21 00:11:07,2.0,31.0,G000337008000820|G000337008000920|G000337008001020|S003837002000920|S003837002001020|S003837002001120|S003837002001920|S003837002001820|S008337002000110|S008337002000610|S002937005000520|S002937005000620|S002937004000720|S002937004000820|S002937004000920|S002937004001020|S002937004001120|S002937004001220|G000237015001020|G000237015000820|G000237015000620|G000237014001420|G000237014001220|G000237014001020|G000237014000820|G002237004000520|G002237004000620|G002237003000620|G002237003000720|G002237003000820|G002237003001320,0|1940|2735|644|2629|1257|208|1873|1299|1937|6127|2012|2429|2473|4775|2417|4241|3710|2728|1531|2471|1747|2070|1320|1611|1258|1977|478|2353|1650|0,0|1940|2735|644|2629|1257|208|1873|1299|1937|6127|2012|2429|2473|4775|2417|4241|3710|2728|1531|2471|1747|2070|1320|1611|1258|1977|478|2353|1650|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1.0,1.0,63900.0,1.0,拆分成功,2023-11-21 00:00:00,1.0,清分完成,,,,1.0,2023-11-21 00:04:25,,,1.0,0.0,
G000237013004020100502023112100034886,1,1,1,2,1101018400531617,5,370201,,2,,,0,2023-11-21 00:03:37,冀E130WN,0,冀E130WN,0.0,G000237013004020100502023112100031924,11,0,0,0100000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000010000000000010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,山西盂县东站,991401,16,S0045140220010,S00451402200101010020,14015C04,14015C0410,冀E130WN,0,2023-11-20 16:48:09,9750,2,山东新泰西站,50104,25,G0002370130040,G00023701300402010050,37010A14,37010A1419,9800,2,0,0,0,0,0.0,0.0,201,9,50104086,王世洁,3.5.1.2,100.0,023719102400101372311130011337210114001183719040100083372308290017837230607001893723111700170372311210016637231120096863723112009667372311200969237221226001903720231102080372308280017737230829001843720231103001,0.0,3.0,0.0,501.0,5.0,2023-11-20 00:00:00,G0002370130040201005020231120160553050104086,,,,0.0,03293820231121000335849269,,2023-11-21 00:04:38,020000110101840053161720231120164809,0xff,23200.0,23200.0,0.0,-1.0,506691.0,21400.0,510729.0,1.08,23060701.0,-1.0,,,0.0,-1.0,1.0,3.0,,,,1.0,3.0,1.0,2023-11-21 00:04:38,2023-11-21 00:04:35,2023-11-21 00:04:37,TRANSACTION_EXOTU_REQ_370201_20231121000439679.json,1.0,2023-11-21 00:04:39,200.0,成功！,2023-11-21 00:04:39,2023-11-22 00:00:00,1.0,2023-11-22 09:00:35,12000.0,11200.0,2023-11-22 00:00:00,2.0,1.0,2023-11-21 08:01:09,2.0,37.0,G002037007000920|G002037007000620|G002037007001020|G002037007001120|G002037007002020|G002037007001920|G002037007002420|G991137001000810|G991137001001110|G991137001001410|G991137001001510|G991137001001810|G991137001002110|G991137001002210|G991137001002310|G991137001002610|G991137001002710|G991137001002810|G991137001002910|G991137001003210|G991137001003310|G991137001003410|G991137001003510|G991137001003610|G000337009001310|G000337009000510|G000337007000910|G000337007001210|G000337007000210|G000337007000310|G002237010001020|G002237010001120|G002237010001220|G000237013002610|G000237013002710|G000237013000410|G000237013002420,358|328|666|167|308|219|629|309|495|355|175|512|746|1495|44|140|477|67|63|292|64|72|100|115|168|681|77|279|217|222|46|329|477|88|566|654|0,358|328|666|167|308|219|629|309|495|355|175|512|746|1495|44|140|477|67|63|292|64|72|100|115|168|681|77|279|217|222|46|329|477|88|566|654|0,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1.0,1.0,12000.0,1.0,拆分成功,2023-11-21 00:00:00,1.0,清分完成,,,,1.0,2023-11-21 00:04:38,,,1.0,0.0,
